ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,PSW,PSL,B365W,B365L,elo_winner,elo_loser,proba_elo
21,Casablanca,Grand Prix Hassan II,2002-04-08,International,Outdoor,Clay,2nd Round,3,El Aynaoui Y.,El Aarej M.,20,494,2.0,1.0,Completed,,,,,1649.3117211530123,1497.9905720912996,0.7049692413823369
21,Casablanca,Grand Prix Hassan II,2002-04-08,International,Outdoor,Clay,2nd Round,3,Dupuis A.,Alami K.,73,222,2.0,0.0,Completed,,,,,1438.4852782828082,1456.8643410310124,0.47357504649532167
21,Casablanca,Grand Prix Hassan II,2002-04-08,International,Outdoor,Clay,2nd Round,3,Canas G.,Sa A.,17,87,2.0,0.0,Completed,,,,,1515.206254182332,1485.5327459247867,0.5426000808563919
21,Casablanca,Grand Prix Hassan II,2002-04-08,International,Outdoor,Clay,2nd Round,3,Boutter J.,Arthurs W.,61,97,2.0,1.0,Completed,,,,,1512.8105979666802,1470.8975092019473,0.5600268763132598
21,Casablanca,Grand Prix Hassan II,2002-04-08,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Labadze I.,136,84,2.0,0.0,Completed,,,,,1471.0825270151884,1496.8729064315457,0.4629526814919956
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Moya C.,Kratochvil M.,26,40,2.0,1.0,Completed,,,,,1639.443125041198,1476.0288370697601,0.7192386614922242
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Rios M.,El Aynaoui Y.,23,18,2.0,1.0,Completed,,,,,1668.4803431530347,1658.7527054287775,0.5139955391189917
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Pavel A.,Canas G.,30,17,2.0,1.0,Completed,,,,,1620.2568526130335,1529.8430515949276,0.6272561828909422
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Novak J.,Coutelot N.,15,99,2.0,1.0,Completed,,,,,1600.7249287722339,1503.119200966235,0.6368836627399599
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Nalbandian D.,Federer R.,35,11,2.0,0.0,Completed,,,,,1577.972616114764,1739.4000328414338,0.2830767136643969
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Martin A.,Hipfl M.,37,84,2.0,1.0,Completed,,,,,1473.2800561407046,1463.1723800207799,0.5145420128732001
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Costa A.,Llodra M.,29,112,2.0,0.0,Completed,,,,,1552.1759199663961,1481.8771624647834,0.5998096816206192
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Henman T.,Massu N.,5,65,2.0,0.0,Completed,,,,,1806.1112997619864,1603.4730411299565,0.7625080946116706
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Haas T.,Savolt A.,7,76,2.0,1.0,Completed,,,,,1605.8301044359216,1455.8058893150037,0.7034140849338256
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Grosjean S.,Hrbaty D.,8,66,2.0,0.0,Completed,,,,,1616.559769877967,1564.5057656720892,0.5743562049405465
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Mantilla F.,4,43,2.0,1.0,Completed,,,,,1561.461272313201,1514.8090053392107,0.5667373974941078
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Roddick A.,Ulihrach B.,13,44,2.0,0.0,Completed,,,,,1634.4619967559768,1505.3516484958648,0.6776993414151689
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Johansson T.,Koubek S.,9,47,2.0,0.0,Completed,,,,,1679.7913281557396,1469.1373869439315,0.770762475520908
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Safin M.,Gasquet R.,6,589,2.0,0.0,Completed,,,,,1787.5684089725114,1500.0,0.8396164207700194
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,Semifinals,3,Moya C.,Henman T.,26,5,2.0,1.0,Completed,,,,,1648.4274878734468,1813.711040734413,0.2785935876704701
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Ferrero J.C.,Rios M.,4,23,1.0,0.0,Retired,,,,,1575.3256755933896,1684.032485901227,0.34847104381128424
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Grosjean S.,Novak J.,8,15,2.0,0.0,Completed,,,,,1630.1803713198694,1612.344651564555,0.5256451402944393
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,The Final,5,Ferrero J.C.,Moya C.,4,26,3.0,0.0,Completed,,,,,1596.1746021914284,1671.5124930679917,0.3932479817646027
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Haas T.,Roddick A.,7,13,2.0,0.0,Completed,,,,,1615.3208537180392,1644.7756178306913,0.45771244885555756
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Henman T.,Chela J.I.,5,28,2.0,1.0,Completed,,,,,1790.626035539868,1660.592015158216,0.6788596155781552
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Johansson T.,Pavel A.,9,30,2.0,1.0,Completed,,,,,1687.1269289390705,1632.1846547605235,0.5784157236218694
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Moya C.,Corretja A.,26,19,2.0,0.0,Completed,,,,,1652.096428484459,1668.7254474191795,0.4760871749955369
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Safin M.,Nalbandian D.,6,35,2.0,1.0,Completed,,,,,1792.7006835078707,1600.9141612775031,0.7510110725160792
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,Quarterfinals,3,Ferrero J.C.,Haas T.,4,7,2.0,0.0,Completed,,,,,1615.5906667749612,1632.6740553546613,0.47543482132617804
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,Quarterfinals,3,Grosjean S.,Costa A.,8,29,2.0,0.0,Completed,,,,,1645.3597268304475,1564.9820101545363,0.6136524400394064
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,Quarterfinals,3,Henman T.,Johansson T.,5,9,2.0,1.0,Completed,,,,,1800.9025278413671,1700.6176257831708,0.6404427455604157
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,Quarterfinals,3,Moya C.,Safin M.,26,6,2.0,1.0,Completed,,,,,1668.861638884602,1800.6683291873562,0.3189198230386069
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,Semifinals,3,Ferrero J.C.,Grosjean S.,4,8,2.0,1.0,Completed,,,,,1632.3767524925236,1657.7228487491864,0.4635886060833986
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Corretja A.,Gaudenzi A.,19,61,2.0,0.0,Completed,,,,,1651.9602370190366,1412.7257327476323,0.7985320041848046
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,3rd Round,3,Costa A.,Martin A.,29,37,2.0,0.0,Completed,,,,,1552.6188882357974,1488.8147117287622,0.5908031059870201
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,2nd Round,3,Chela J.I.,Arazi H.,28,24,2.0,0.0,Completed,,,,,1650.315522856717,1540.014219876657,0.6536099557502977
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Grosjean S.,Philippoussis M.,8,148,2.0,0.0,Completed,,,,,1640.557684143855,1683.5235586515048,0.4384804275067029
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Savolt A.,Kiefer N.,76,50,2.0,0.0,Completed,,,,,1446.3151400328861,1580.4097556793893,0.3160659376581204
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Ulihrach B.,Ljubicic I.,44,36,2.0,1.0,Completed,,,,,1495.0380274211502,1550.1950904740984,0.4212828024121565
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Arazi H.,Clement A.,24,51,2.0,0.0,Completed,,,,,1528.9297384606666,1626.8019498414137,0.36276165393444637
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Canas G.,Sa A.,17,87,2.0,0.0,Completed,,,,,1517.9152494474376,1470.8959485121911,0.5672561182540832
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Chela J.I.,Enqvist T.,28,20,2.0,0.0,Completed,,,,,1661.4000042727075,1728.9790998674712,0.403954069804688
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Corretja A.,Gambill J.M.,19,48,2.0,0.0,Completed,,,,,1658.4072128851228,1637.3660558406023,0.5302436934694157
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Coutelot N.,Clavet F.,99,85,2.0,1.0,Completed,,,,,1491.4994781739138,1460.8661207119076,0.5439710615137886
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,El Aynaoui Y.,Calleri A.,18,59,2.0,0.0,Completed,,,,,1643.2005626805853,1606.4958293160125,0.5526267174260477
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Federer R.,Zabaleta M.,11,69,2.0,0.0,Completed,,,,,1716.4584876786946,1448.9077591846537,0.8234859189054459
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Ferrero J.C.,Portas A.,4,27,2.0,0.0,Completed,,,,,1649.5419170978548,1457.019240690503,0.7518026409948543
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Gasquet R.,Squillari F.,589,54,2.0,1.0,Completed,,,,,1494.8677254646407,1547.1066236967051,0.4253836163283748
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Gaudenzi A.,Bjorkman J.,61,55,2.0,1.0,Completed,,,,,1406.278756881546,1647.605892206812,0.1995369946695411
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Haas T.,Escude N.,7,25,2.0,0.0,Completed,,,,,1615.8879696370989,1697.3393861226946,0.3848832505053755
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Henman T.,Coria G.,5,97,2.0,1.0,Completed,,,,,1812.408359983434,1523.9360954185634,0.840315824365312
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Hipfl M.,Kafelnikov Y.,84,3,2.0,0.0,Completed,,,,,1447.6377244327223,1680.3998513477984,0.20752872271276743
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Costa A.,Blake J.,29,42,2.0,0.0,Completed,,,,,1565.7131888442127,1549.7460869252009,0.5229623432112885
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Johansson T.,Norman M.,9,143,2.0,1.0,Completed,,,,,1689.111793641104,1624.3407780403295,0.5921479268977305
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Hrbaty D.,Vinciguerra A.,66,53,2.0,0.0,Completed,,,,,1550.8851642301868,1511.943529044935,0.5558080153580114
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Safin M.,Robredo T.,6,39,2.0,1.0,Completed,,,,,1778.8737635245916,1474.61518478703,0.8521359953906843
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Roddick A.,Gonzalez F.,13,57,2.0,0.0,Completed,,,,,1627.4224161940692,1621.5622430151484,0.5084326674631455
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Rios M.,Santoro F.,23,22,2.0,0.0,Completed,,,,,1663.183559303188,1621.2905332764979,0.5599984196530632
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Novak J.,Pioline C.,15,93,2.0,1.0,Completed,,,,,1597.165296053977,1536.4936229416678,0.5864367187935979
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Nalbandian D.,Schuettler R.,35,32,2.0,1.0,Completed,,,,,1592.9465155980176,1627.891768043876,0.44987864186768706
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Pavel A.,Pless K.,30,75,2.0,1.0,Completed,,,,,1618.6939579164232,1436.7782990461103,0.7402350737492291
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Massu N.,Sanguinetti D.,65,49,2.0,1.0,Completed,,,,,1595.87330015753,1645.9961188516245,0.42836375167648727
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Martin A.,Schalken S.,37,31,2.0,0.0,Completed,,,,,1475.7204111203469,1561.5552420481536,0.37892701119789
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Mantilla F.,Malisse X.,43,33,2.0,0.0,Completed,,,,,1500.9446020590221,1537.4490152540495,0.4476583900506193
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Llodra M.,Lapentti N.,112,21,2.0,0.0,Completed,,,,,1469.0710722766432,1601.719227574387,0.31786861204769723
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Kratochvil M.,Mirnyi M.,40,38,2.0,1.0,Completed,,,,,1467.0444742375114,1543.2760759207388,0.3920211329903796
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Koubek S.,Montanes A.,47,60,2.0,1.0,Completed,,,,,1461.8017861606006,1509.699850928857,0.4315025457738676
23,Monte Carlo,Monte Carlo Masters,2002-04-15,Masters,Outdoor,Clay,1st Round,3,Moya C.,Hewitt L.,26,1,2.0,0.0,Completed,,,,,1690.6562045473665,1855.689785293465,0.2788828798456843
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Haas T.,Kim A.,7,152,2.0,0.0,Completed,,,,,1635.5717056209269,1489.4139905414884,0.698749768505455
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Agassi A.,Youzhny M.,10,75,2.0,1.0,Completed,,,,,1816.8287314361928,1486.5354687771637,0.8700409475818736
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Davydenko N.,Burgsmuller L.,83,78,2.0,0.0,Completed,,,,,1462.0047726518592,1509.3426204737332,0.43229380610522744
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Coria G.,Marin L.,198,409,2.0,0.0,Completed,,,,,1518.8262017982534,1500.0,0.5270665970021189
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Chang M.,Knowle J.,87,102,2.0,0.0,Completed,,,,,1514.4880146948701,1495.3772960757785,0.5274748315717662
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Calatrava A.,Capalik K.,112,298,2.0,1.0,Completed,,,,,1545.9411542286796,1498.887138956206,0.5673051716255765
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Blake J.,Delgado R.,42,81,2.0,0.0,Completed,,,,,1534.4808819079622,1447.3111292279475,0.6228797622872652
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Arthurs W.,Dent T.,94,104,2.0,0.0,Completed,,,,,1456.8183692439716,1463.4477145325063,0.4904607628691294
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,The Final,5,Gaudio G.,Costa A.,64,27,3.0,0.0,Completed,,,,,1595.4412789033815,1580.9783938614514,0.5208017506286661
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,Pioline C.,Hrbaty D.,114,62,2.0,0.0,Completed,,,,,1523.259597943063,1565.0993077387304,0.4400772051349235
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,Semifinals,3,Costa A.,Canas G.,27,17,2.0,1.0,Completed,,,,,1565.6440498815687,1531.763053663307,0.5486046996579632
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,Quarterfinals,3,Hewitt L.,El Aynaoui Y.,1,19,2.0,0.0,Completed,,,,,1832.614037448527,1657.5165077229517,0.7326172814527884
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Martin A.,64,37,2.0,0.0,Completed,,,,,1610.7756228832643,1495.5947467620144,0.6599416992370847
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,Quarterfinals,3,Costa A.,Corretja A.,27,18,2.0,1.0,Completed,,,,,1580.0886994925138,1673.4394146941015,0.3687996193336373
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,Quarterfinals,3,Canas G.,Pioline C.,17,114,2.0,0.0,Completed,,,,,1517.3184040523618,1541.1771273787454,0.46571840733874065
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,Martin A.,Ferrero J.C.,37,2,2.0,0.0,Completed,,,,,1484.7128811376012,1657.4842325860195,0.27001394096987164
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,Hewitt L.,Nalbandian D.,1,31,2.0,0.0,Completed,,,,,1841.1702844420377,1610.5503990582517,0.7904358783483046
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Lee H.T.,Bryan B.,85,195,2.0,0.0,Completed,,,,,1545.597562311763,1458.9009691425044,0.6222397439148265
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,Semifinals,3,Gaudio G.,Hewitt L.,64,1,2.0,0.0,Completed,,,,,1621.6574885076775,1847.876336334892,0.21379157000829177
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Martin T.,Hirigoyen I.,46,322,2.0,0.0,Completed,,,,,1666.1485689994563,1500.0,0.7224060706589419
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,Quarterfinals,3,Coria G.,Arthurs W.,198,94,2.0,0.0,Completed,,,,,1533.9600706941856,1473.1236248321595,0.5866667403707955
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Pless K.,Gambill J.M.,72,47,2.0,1.0,Completed,,,,,1428.4658214060855,1622.3338540316236,0.24675509176700086
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,The Final,3,Roddick A.,Sampras P.,13,14,2.0,0.0,Completed,,,,,1643.1525708352485,1739.5736822082508,0.36469483236429384
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,Semifinals,3,Sampras P.,Agassi A.,14,10,2.0,0.0,Completed,,,,,1719.2439168439082,1820.987421113573,0.35762605752335336
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,Semifinals,3,Roddick A.,Coria G.,13,198,2.0,1.0,Completed,,,,,1663.4823361995911,1547.1867350023201,0.6613802839187397
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,Quarterfinals,3,Sampras P.,Martin T.,14,46,2.0,0.0,Completed,,,,,1739.7998830031609,1675.0315747383702,0.5921441630559054
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,Quarterfinals,3,Roddick A.,Blake J.,13,42,2.0,0.0,Completed,,,,,1674.3181671141915,1546.5487295147698,0.676011048707981
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,Gaudio G.,Moya C.,64,20,2.0,0.0,Completed,,,,,1646.8161582674122,1713.7319523923047,0.4048737506512619
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,Quarterfinals,3,Agassi A.,Pless K.,10,72,2.0,0.0,Completed,,,,,1800.4314549543203,1452.5696584695415,0.8810544357578832
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Sampras P.,Puerta M.,14,210,2.0,0.0,Completed,,,,,1752.8512697853719,1554.9880412860998,0.7574945762132912
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Roddick A.,Calatrava A.,13,112,2.0,0.0,Completed,,,,,1684.685813555536,1559.7873887366611,0.6723808527452679
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Pless K.,Okun N.,72,95,2.0,1.0,Completed,,,,,1448.7634004137938,1462.9129878018466,0.47964835731096944
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Martin T.,Davydenko N.,46,83,2.0,0.0,Completed,,,,,1661.9801879561592,1480.1713708564919,0.7401167938069854
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Coria G.,Saretta F.,198,80,2.0,1.0,Completed,,,,,1536.3509040877198,1463.8493874626563,0.6028495000909986
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Blake J.,Chang M.,42,87,2.0,0.0,Completed,,,,,1536.1810830734253,1529.6088200845736,0.5094571187424183
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Arthurs W.,Haas T.,94,7,2.0,1.0,Completed,,,,,1459.896960524025,1645.2117130287522,0.2560202132830912
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,2nd Round,3,Agassi A.,Lee H.T.,10,85,2.0,0.0,Completed,,,,,1804.237713010068,1557.6858905064887,0.8052233818399183
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Saretta F.,Ferreira W.,80,45,2.0,0.0,Completed,,,,,1451.1405714655682,1642.8959755431517,0.24902242521621515
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Sampras P.,Vacek J.,14,79,2.0,1.0,Completed,,,,,1760.6114433465466,1417.598062374412,0.878098319287962
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Roddick A.,Russell M.,13,97,2.0,0.0,Completed,,,,,1695.1696262676874,1368.309477782364,0.8677900093054421
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Puerta M.,Lee M.,210,100,2.0,0.0,Completed,,,,,1547.227867724925,1413.4646196904584,0.6835215756388091
25,Houston,U.S. Men's Clay Court Championships,2002-04-22,International,Outdoor,Clay,1st Round,3,Okun N.,Ilie A.,95,113,2.0,0.0,Completed,,,,,1446.2617352357977,1393.4041053785725,0.5754867476590639
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,El Aynaoui Y.,Sanchez D.,19,76,2.0,0.0,Completed,,,,,1648.960260729441,1442.2055898580209,0.7667724611022224
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,Costa A.,Galvani S.,27,135,2.0,0.0,Completed,,,,,1600.2871116738374,1483.2499294797535,0.6623356680595076
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,3rd Round,3,Corretja A.,Lapentti N.,18,22,2.0,1.0,Completed,,,,,1653.2410025127779,1579.8910231599134,0.6040182820972877
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Nalbandian D.,Voinea A.,31,65,2.0,0.0,Completed,,,,,1603.8443471653975,1496.176683462177,0.650169624401066
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Moya C.,Melo D.,20,165,2.0,0.0,Completed,,,,,1694.687912413145,1500.0,0.7541210787472957
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Martin A.,Portas A.,37,29,2.0,0.0,Completed,,,,,1508.0724350265652,1449.0769252023383,0.5840946797364875
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Mantilla F.,Gonzalez F.,41,54,2.0,0.0,Completed,,,,,1518.6195335774023,1605.832088373969,0.37706236259980763
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Lopez M.,Robredo T.,131,38,2.0,1.0,Completed,,,,,1500.0,1469.883536639532,0.5432328480237834
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Lapentti N.,Koubek S.,22,44,2.0,0.0,Completed,,,,,1567.2196081870266,1479.9937046958369,0.6229556861925318
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Labadze I.,Dupuis A.,82,66,2.0,0.0,Completed,,,,,1479.6873922392897,1455.330876794958,0.5349945349413878
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Krajan Z.,Arazi H.,157,39,2.0,1.0,Completed,,,,,1500.0,1549.3213655347643,0.42949383145111003
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Perez D.,Meligeni F.,193,52,2.0,0.0,Completed,,,,,1500.0,1523.9329343297547,0.46561211272707
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Hrbaty D.,Lopez F.,62,117,2.0,1.0,Completed,,,,,1547.181778303048,1531.20003929331,0.522983363210848
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Gaudenzi A.,Llodra M.,58,96,2.0,1.0,Completed,,,,,1431.8935730521207,1490.899276691117,0.4158910652373635
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Galvani S.,Ljubicic I.,135,36,2.0,1.0,Completed,,,,,1472.4446708576577,1531.6761401512874,0.41557539075250066
24,Barcelona,Open Seat Godo,2002-04-22,International Gold,Outdoor,Clay,1st Round,3,Clement A.,Mathieu P.H.,50,120,2.0,0.0,Completed,,,,,1606.410322767316,1488.2680412074444,0.6637569185704948
